img,class,cls_conf,obj_conf,xmin,xmax,ymin,ymax
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame563.txt,3,0.590046,0.59196,584,633,135,204
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame563.txt,3,0.718458,0.722301,486,626,257,351
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame563.txt,2,0.738579,0.74158,130,171,255,309
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame563.txt,0,0.809862,0.812545,143,201,69,143
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame564.txt,2,0.288337,0.291436,157,199,131,188
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame564.txt,3,0.715787,0.716431,495,619,255,350
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame564.txt,0,0.799679,0.80122,137,196,62,135
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame565.txt,2,0.33425,0.337285,158,199,131,188
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame565.txt,3,0.715188,0.718941,492,628,256,352
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame565.txt,0,0.812028,0.813669,136,196,63,135
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame566.txt,2,0.334246,0.337281,158,199,131,188
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame566.txt,3,0.715188,0.718941,492,628,256,352
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame566.txt,0,0.812039,0.81368,136,196,63,135
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame567.txt,3,0.356105,0.358211,591,634,165,228
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame567.txt,3,0.423608,0.425029,486,524,131,173
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame567.txt,2,0.633931,0.639351,162,202,134,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame567.txt,3,0.712249,0.716115,497,631,255,351
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame567.txt,0,0.874399,0.876913,135,201,54,126
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame568.txt,3,0.370694,0.372822,590,632,167,228
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame568.txt,3,0.424308,0.425764,486,524,131,173
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame568.txt,2,0.636545,0.642013,160,201,134,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame568.txt,3,0.71145,0.71551,497,631,255,351
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame568.txt,0,0.869963,0.87233,135,201,53,125
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame569.txt,3,0.370694,0.372822,590,632,167,228
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame569.txt,3,0.424306,0.425761,486,524,131,173
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame569.txt,2,0.637287,0.643001,160,201,134,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame569.txt,3,0.71145,0.71551,497,631,255,351
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame569.txt,0,0.867334,0.869852,134,199,53,125
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame57.txt,3,0.388237,0.390253,555,625,207,294
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame57.txt,0,0.583436,0.585514,8,100,107,244
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame570.txt,3,0.71625,0.721385,494,626,258,351
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame570.txt,2,0.73318,0.73694,169,203,134,185
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame570.txt,0,0.843621,0.844411,129,195,51,123
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame571.txt,3,0.716549,0.721625,495,627,258,351
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame571.txt,2,0.734363,0.738155,169,203,135,186
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame571.txt,0,0.849367,0.850149,128,196,53,124
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame572.txt,3,0.716549,0.721625,495,627,258,351
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame572.txt,2,0.734436,0.738229,169,203,135,186
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame572.txt,0,0.849205,0.849987,128,196,53,124
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame573.txt,2,0.338659,0.340655,168,202,136,184
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame573.txt,3,0.707683,0.711981,498,630,260,354
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame573.txt,0,0.871821,0.873486,119,186,38,114
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame574.txt,2,0.291865,0.293581,165,201,135,186
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame574.txt,3,0.695137,0.699629,499,631,259,355
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame574.txt,0,0.874135,0.876263,118,186,39,114
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame575.txt,2,0.286369,0.288057,165,201,137,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame575.txt,3,0.694839,0.699395,499,631,259,355
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame575.txt,0,0.87144,0.873755,119,186,39,113
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame576.txt,0,0.684834,0.688697,113,176,32,101
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame576.txt,3,0.717908,0.718383,499,621,260,354
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame577.txt,0,0.672081,0.675766,113,176,32,101
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame577.txt,3,0.715006,0.715535,499,618,260,354
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame578.txt,0,0.672081,0.675766,113,176,32,101
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame578.txt,3,0.715006,0.715535,499,618,260,354
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame579.txt,3,0.705046,0.708645,503,621,267,360
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame579.txt,0,0.774899,0.779058,105,175,27,99
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame58.txt,3,0.389859,0.391979,555,625,207,294
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame58.txt,0,0.575075,0.577137,8,100,107,244
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame580.txt,3,0.704094,0.707694,503,622,267,360
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame580.txt,0,0.787711,0.792125,105,175,27,99
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame581.txt,3,0.699318,0.702924,503,622,267,360
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame581.txt,0,0.787711,0.792125,105,175,27,99
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame582.txt,2,0.383818,0.385689,177,216,134,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame582.txt,3,0.787794,0.788154,500,617,264,354
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame582.txt,0,0.821014,0.82224,95,169,24,96
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame583.txt,2,0.324816,0.326531,178,218,134,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame583.txt,3,0.787448,0.787787,502,618,264,354
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame583.txt,0,0.82472,0.825906,95,169,24,96
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame584.txt,2,0.324815,0.32653,178,218,134,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame584.txt,3,0.785937,0.78628,502,618,264,353
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame584.txt,0,0.82472,0.825906,95,169,24,96
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame585.txt,2,0.573664,0.576232,181,216,138,192
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame585.txt,3,0.805984,0.806357,505,611,267,350
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame585.txt,0,0.809685,0.812828,89,155,26,87
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame586.txt,2,0.576092,0.578672,181,216,138,192
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame586.txt,3,0.802222,0.80261,505,611,267,350
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame586.txt,0,0.807396,0.810545,88,153,26,87
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame587.txt,2,0.576889,0.579474,181,216,138,192
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame587.txt,3,0.803054,0.803437,505,611,267,350
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame587.txt,0,0.8074,0.810549,88,153,26,87
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame588.txt,3,0.615654,0.617675,506,610,273,354
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame589.txt,3,0.622059,0.624027,505,609,272,353
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame59.txt,3,0.388851,0.390968,555,625,207,294
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame59.txt,0,0.575082,0.577144,8,100,107,244
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame590.txt,3,0.621626,0.623588,506,610,271,352
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame591.txt,3,0.74085,0.741569,503,609,268,355
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame592.txt,3,0.743625,0.744336,503,609,268,355
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame593.txt,3,0.743625,0.744336,503,609,268,355
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame594.txt,3,0.527776,0.52953,505,612,272,352
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame594.txt,2,0.544006,0.545302,195,229,161,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame595.txt,3,0.502248,0.503944,505,611,272,351
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame595.txt,2,0.534729,0.536056,196,228,161,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame596.txt,3,0.496897,0.498573,505,611,272,351
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame596.txt,2,0.537346,0.538671,196,228,161,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame60.txt,3,0.682642,0.683608,550,639,205,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame60.txt,0,0.724948,0.726549,149,212,204,285
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame60.txt,0,0.730808,0.736407,39,145,123,252
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame61.txt,3,0.658409,0.659458,549,639,205,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame61.txt,0,0.731374,0.73293,149,212,203,284
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame61.txt,0,0.734085,0.739227,39,145,122,251
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame62.txt,3,0.662898,0.663934,549,639,205,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame62.txt,0,0.73122,0.732772,149,212,204,285
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame62.txt,0,0.733439,0.738642,39,145,122,251
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame63.txt,3,0.616193,0.620481,553,635,208,292
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame63.txt,0,0.718104,0.720848,61,171,135,267
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame63.txt,0,0.845362,0.846581,154,227,211,290
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame64.txt,3,0.613518,0.617362,553,636,208,292
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame64.txt,0,0.733329,0.736021,61,169,135,267
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame64.txt,0,0.848328,0.849448,154,227,210,290
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame65.txt,3,0.613518,0.617362,553,636,208,292
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame65.txt,0,0.733329,0.736021,61,169,135,267
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame65.txt,0,0.848328,0.849448,154,227,210,290
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame66.txt,3,0.411931,0.414359,565,635,213,294
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame66.txt,0,0.786344,0.790118,103,202,145,278
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame67.txt,3,0.398676,0.400884,566,636,213,293
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame67.txt,0,0.786132,0.789955,103,202,145,278
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame68.txt,3,0.398676,0.400884,566,636,213,293
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame68.txt,0,0.785986,0.78984,103,202,145,278
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame69.txt,0,0.723535,0.728881,127,221,166,289
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame693.txt,2,0.667233,0.673068,172,213,127,172
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame693.txt,3,0.795522,0.795982,516,616,174,267
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame694.txt,2,0.660773,0.666614,172,213,127,172
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame694.txt,3,0.790489,0.790966,516,616,174,267
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame695.txt,2,0.660772,0.666613,172,213,127,172
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame695.txt,3,0.789126,0.789598,515,617,174,267
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame696.txt,3,0.702109,0.705307,497,625,169,262
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame696.txt,2,0.772028,0.77629,170,219,123,176
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame697.txt,3,0.704295,0.707516,497,625,169,262
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame697.txt,2,0.770133,0.774397,170,219,124,176
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame698.txt,3,0.704294,0.707515,497,625,169,262
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame698.txt,2,0.769842,0.774101,170,219,124,176
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame699.txt,3,0.719069,0.719991,513,628,164,254
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame699.txt,2,0.76421,0.770608,166,223,122,176
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame70.txt,0,0.725335,0.730432,127,221,166,289
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame700.txt,3,0.720147,0.721036,513,628,164,254
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame700.txt,2,0.755232,0.761567,165,223,122,176
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame701.txt,3,0.720046,0.720942,513,628,164,254
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame701.txt,2,0.755232,0.761567,165,223,122,176
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame702.txt,3,0.392495,0.394477,345,407,98,149
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame702.txt,3,0.700383,0.704185,511,633,162,254
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame702.txt,2,0.80377,0.809734,169,224,122,173
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame703.txt,3,0.380034,0.381855,345,407,98,149
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame703.txt,3,0.700438,0.704206,512,633,162,254
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame703.txt,2,0.784517,0.79015,168,220,121,172
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame704.txt,3,0.379688,0.381503,345,407,98,149
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame704.txt,3,0.699158,0.702868,512,633,164,254
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame704.txt,2,0.784515,0.790147,168,220,121,172
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame705.txt,3,0.610923,0.61428,352,409,95,134
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame705.txt,2,0.710961,0.715948,170,218,120,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame705.txt,3,0.728036,0.728621,523,637,159,252
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame706.txt,3,0.630749,0.634343,352,408,94,134
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame706.txt,3,0.725038,0.725625,523,637,159,251
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame706.txt,2,0.726796,0.732141,170,218,121,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame707.txt,3,0.630747,0.634341,352,408,94,134
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame707.txt,3,0.725133,0.725719,523,637,159,251
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame707.txt,2,0.726797,0.732142,170,218,121,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame708.txt,3,0.741153,0.741636,524,640,154,250
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame708.txt,2,0.78473,0.790992,168,217,117,171
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame709.txt,3,0.741074,0.74156,522,640,154,250
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame709.txt,2,0.783085,0.788737,168,217,117,171
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame71.txt,0,0.725321,0.730416,127,221,166,289
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame710.txt,3,0.740994,0.74148,522,640,154,250
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame710.txt,2,0.783532,0.789213,168,217,117,171
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame717.txt,3,0.289019,0.290321,520,577,155,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame717.txt,3,0.333678,0.33626,418,467,96,132
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame717.txt,3,0.559903,0.563235,383,433,56,95
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame717.txt,3,0.677326,0.678042,524,632,151,244
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame717.txt,2,0.718785,0.721807,161,209,108,168
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame718.txt,3,0.336981,0.339283,521,576,155,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame718.txt,3,0.38665,0.389441,418,467,98,133
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame718.txt,3,0.589351,0.592782,383,434,56,95
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame718.txt,3,0.694295,0.69495,524,632,152,245
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame718.txt,2,0.737057,0.740167,161,209,108,168
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame719.txt,3,0.337045,0.339346,521,576,155,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame719.txt,3,0.391088,0.393921,418,467,98,133
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame719.txt,3,0.591244,0.594694,383,434,56,95
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame719.txt,3,0.694067,0.694723,524,632,152,245
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame719.txt,2,0.73663,0.739742,161,209,108,168
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame72.txt,0,0.691055,0.692202,173,236,172,289
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame72.txt,0,0.79572,0.797838,102,186,173,242
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame720.txt,3,0.610481,0.615911,431,482,90,126
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame720.txt,3,0.6773,0.682399,528,638,148,247
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame720.txt,2,0.841628,0.847399,128,209,105,177
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame721.txt,3,0.638349,0.642926,431,481,91,128
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame721.txt,3,0.675954,0.681048,530,638,148,247
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame721.txt,2,0.839524,0.84522,128,210,105,177
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame722.txt,3,0.638323,0.642896,431,481,91,128
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame722.txt,3,0.676267,0.681323,530,638,148,247
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame722.txt,2,0.839524,0.84522,128,210,105,177
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame723.txt,3,0.507277,0.511974,394,443,38,73
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame723.txt,3,0.672521,0.674862,438,487,86,122
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame723.txt,3,0.697929,0.702701,530,638,149,248
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame723.txt,2,0.786685,0.797646,104,197,98,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame724.txt,3,0.507587,0.512285,394,443,38,73
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame724.txt,3,0.67257,0.674879,438,487,86,122
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame724.txt,3,0.695419,0.700281,530,638,149,248
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame724.txt,2,0.817438,0.823136,109,199,98,182
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame725.txt,3,0.507587,0.512285,394,443,38,73
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame725.txt,3,0.67257,0.674879,438,487,86,122
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame725.txt,3,0.695419,0.700281,530,638,149,248
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame725.txt,2,0.817438,0.823136,109,199,98,182
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame726.txt,3,0.441063,0.442372,396,446,23,63
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame726.txt,3,0.589209,0.590149,446,495,76,115
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame726.txt,3,0.719182,0.71967,529,637,146,248
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame726.txt,2,0.813611,0.82452,71,169,101,191
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame727.txt,3,0.42503,0.426217,396,446,23,63
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame727.txt,3,0.569678,0.57074,446,494,76,115
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame727.txt,3,0.719305,0.719805,531,637,146,248
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame727.txt,2,0.812296,0.822443,71,169,101,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame728.txt,3,0.42503,0.426217,396,446,23,63
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame728.txt,3,0.569678,0.57074,446,494,76,115
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame728.txt,3,0.719305,0.719805,531,637,146,248
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame728.txt,2,0.812296,0.822443,71,169,101,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame729.txt,3,0.738463,0.738938,535,637,146,246
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame729.txt,2,0.775213,0.787159,45,143,100,185
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame73.txt,0,0.676143,0.677257,173,236,173,290
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame73.txt,0,0.799536,0.801732,102,186,173,240
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame730.txt,3,0.737124,0.737606,535,637,146,246
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame730.txt,2,0.786258,0.799088,43,145,100,185
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame731.txt,3,0.737124,0.737606,535,637,146,246
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame731.txt,2,0.798341,0.810769,42,143,100,185
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame732.txt,2,0.658704,0.669521,40,116,98,179
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame732.txt,3,0.71912,0.723684,545,639,154,253
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame733.txt,2,0.677978,0.688084,38,118,98,181
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame733.txt,3,0.718451,0.722944,545,639,154,254
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame734.txt,2,0.677898,0.688002,38,118,98,181
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame734.txt,3,0.718479,0.722965,545,639,154,254
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame735.txt,3,0.700919,0.705141,552,640,155,257
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame735.txt,2,0.739366,0.742905,25,99,107,194
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame736.txt,3,0.699881,0.703926,552,640,156,257
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame736.txt,2,0.739642,0.743123,25,99,107,194
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame737.txt,3,0.699881,0.703926,552,640,156,257
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame737.txt,2,0.739642,0.743123,25,99,107,194
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame738.txt,3,0.64131,0.645255,554,638,158,264
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame738.txt,2,0.737924,0.744319,23,103,157,269
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame739.txt,3,0.646978,0.65137,554,638,159,264
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame739.txt,2,0.749856,0.757037,21,103,155,267
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame74.txt,0,0.677945,0.679054,173,236,173,290
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame74.txt,0,0.798808,0.800982,102,186,173,240
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame740.txt,3,0.643837,0.648216,554,638,159,264
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame740.txt,2,0.749856,0.757037,21,103,155,267
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame741.txt,3,0.288582,0.290964,563,637,167,267
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame741.txt,2,0.661722,0.667568,68,165,255,336
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame742.txt,3,0.292688,0.295078,563,637,167,267
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame742.txt,2,0.727292,0.733122,67,166,254,335
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame743.txt,3,0.292688,0.295078,563,637,167,267
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame743.txt,2,0.730333,0.736505,69,167,254,335
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame744.txt,3,0.34052,0.343407,576,640,183,291
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame744.txt,2,0.798573,0.803042,137,212,323,393
